model,turn,u,r,rho,p,q,n,sig,scope
Gemini,3,U3,ME,,,1.0,72,False,per_turn
Gemini,3,U3,EMP,0.2837045585411758,0.015733984843704918,0.07371910424533772,72,False,per_turn
Gemini,3,U4,SEN,0.36563621206356534,0.0015866108133123882,0.02644351355520647,72,True,per_turn
Gemini,3,U4,AUR,-0.13874918701886407,0.2450919895074862,0.5106083114739296,72,False,per_turn
Gemini,3,U4,TD,0.30789676868727806,0.008510454977850425,0.05689207326541022,72,False,per_turn
Gemini,3,U4,FIX,-0.08300785078007847,0.48817423479550315,0.8808353110306216,72,False,per_turn
Gemini,3,U4,RT,-0.044781107551989906,0.7087632791235254,0.9843934432271185,72,False,per_turn
Gemini,3,U4,TN,-0.07230572631217326,0.5461178928389854,0.8808353110306216,72,False,per_turn
Gemini,3,U4,QOC,0.19779246336057474,0.09582311211435846,0.28183268268928957,72,False,per_turn
Gemini,3,U4,LM,-0.07970346349610923,0.5057115916657176,0.8808353110306216,72,False,per_turn
Gemini,3,U4,ME,,,1.0,72,False,per_turn
Gemini,3,U4,EMP,-0.07265778732150983,0.5441600554201621,0.8808353110306216,72,False,per_turn
Gemini,3,U5,SEN,0.18651673063729293,0.11670643967002152,0.30712220965795134,72,False,per_turn
Gemini,3,U5,AUR,0.06250429137270991,0.6019525018742925,0.9120492452640796,72,False,per_turn
Gemini,3,U5,TD,0.016532941119471352,0.8903662204779819,1.0,72,False,per_turn
Gemini,3,U5,FIX,0.11712347906361878,0.32718002340101215,0.6543600468020243,72,False,per_turn
Gemini,3,U5,RT,0.07392423661317081,0.5371455975329806,0.8808353110306216,72,False,per_turn
Gemini,3,U5,TN,0.0033880444717315247,0.97746639440447,1.0,72,False,per_turn
Gemini,3,U5,QOC,-0.3408100617499172,0.0033950322336606083,0.0424379029207576,72,True,per_turn
Gemini,3,U5,LM,0.19085460887023448,0.10829326620001603,0.3008146283333779,72,False,per_turn
Gemini,3,U5,ME,,,1.0,72,False,per_turn
Gemini,3,U5,EMP,-0.0637831938739862,0.5945260340060206,0.9120492452640796,72,False,per_turn
Gemini,4,U1,SEN,0.4416966706092453,0.00010271742916004971,0.002567935729001243,72,True,per_turn
Gemini,4,U1,AUR,0.34689266612005865,0.0028334017591077516,0.02361168132589793,72,True,per_turn
Gemini,4,U1,TD,0.0038326837484856154,0.9745100625002534,1.0,72,False,per_turn
Gemini,4,U1,FIX,0.1502772212310314,0.20767047243548967,0.5003102262494862,72,False,per_turn
Gemini,4,U1,RT,0.2943160922562054,0.012090279131229972,0.061959817090649315,72,False,per_turn
Gemini,4,U1,TN,0.11989949219386728,0.315764373891771,0.5847488405403166,72,False,per_turn
Gemini,4,U1,QOC,0.1349296069024486,0.2584531171675332,0.5497991060429931,72,False,per_turn
Gemini,4,U1,LM,0.3640571049514614,0.0016682888399035922,0.020853610498794903,72,True,per_turn
Gemini,4,U1,ME,,,1.0,72,False,per_turn
Gemini,4,U1,EMP,0.3516037537387499,0.0024570804316169717,0.02361168132589793,72,True,per_turn
Gemini,4,U2,SEN,0.019710605772804625,0.8694644030070364,1.0,72,False,per_turn
Gemini,4,U2,AUR,0.07910309808050488,0.5089323698319594,0.7671036066063991,72,False,per_turn
Gemini,4,U2,TD,0.09667710208632278,0.41916527342564835,0.710274908571398,72,False,per_turn
Gemini,4,U2,FIX,-0.2933392032982619,0.012391963418129863,0.061959817090649315,72,False,per_turn
Gemini,4,U2,RT,-0.2223899508534527,0.060435598409951954,0.21584142289268554,72,False,per_turn
Gemini,4,U2,TN,-0.02544838004944247,0.8319574098920984,1.0,72,False,per_turn
Gemini,4,U2,QOC,-0.1424404428584401,0.23263777858635729,0.5287222240599029,72,False,per_turn
Gemini,4,U2,LM,0.05134796077253123,0.6683895897227692,0.8963021236425088,72,False,per_turn
Gemini,4,U2,ME,,,1.0,72,False,per_turn
Gemini,4,U2,EMP,0.19416455224614848,0.1021957230722431,0.29216004502735415,72,False,per_turn
Gemini,4,U3,SEN,0.7227641798688508,7.605361722759455e-13,3.802680861379728e-11,72,True,per_turn
Gemini,4,U3,AUR,0.25134302836991523,0.033195746583548465,0.15088975719794756,72,False,per_turn
Gemini,4,U3,TD,0.04996768272639641,0.6768027903746077,0.8963021236425088,72,False,per_turn
Gemini,4,U3,FIX,0.23984244100543872,0.0424342949581062,0.1768095623254425,72,False,per_turn
Gemini,4,U3,RT,0.2947304713940066,0.011964246229586455,0.061959817090649315,72,False,per_turn
Gemini,4,U3,TN,0.2069091054605597,0.08118000355210239,0.25368751110031995,72,False,per_turn
Gemini,4,U3,QOC,0.1278970135461086,0.28432540884430474,0.5673003948868145,72,False,per_turn
Gemini,4,U3,LM,0.13341001659396692,0.2639035709006367,0.5497991060429931,72,False,per_turn
Gemini,4,U3,ME,,,1.0,72,False,per_turn
Gemini,4,U3,EMP,0.41355187301028257,0.0003052987357528339,0.005088312262547232,72,True,per_turn
Gemini,4,U4,SEN,-0.0823666225822317,0.4915521273438256,0.7671036066063991,72,False,per_turn
Gemini,4,U4,AUR,-0.07675481535887743,0.5216304524923514,0.7671036066063991,72,False,per_turn
Gemini,4,U4,TD,0.14947658060612626,0.21013029502478417,0.5003102262494862,72,False,per_turn
Gemini,4,U4,FIX,-0.05466516567293301,0.6483378096948136,0.8963021236425088,72,False,per_turn
Gemini,4,U4,RT,-0.09523588088788772,0.42616494514283876,0.710274908571398,72,False,per_turn
Gemini,4,U4,TN,0.09212448364533983,0.44150159137196,0.7120993409225161,72,False,per_turn
Gemini,4,U4,QOC,-0.22745362185686524,0.05466900400039971,0.21026540000153734,72,False,per_turn
Gemini,4,U4,LM,-0.12512055107421416,0.29499620534114357,0.5673003948868145,72,False,per_turn
Gemini,4,U4,ME,,,1.0,72,False,per_turn
Gemini,4,U4,EMP,0.014905132631453474,0.9011033755639226,1.0,72,False,per_turn
Gemini,4,U5,SEN,0.19252727126632768,0.1051776162098475,0.29216004502735415,72,False,per_turn
Gemini,4,U5,AUR,0.1655652164932291,0.16456123707581494,0.43305588704161824,72,False,per_turn
Gemini,4,U5,TD,0.012980919051020064,0.9138183634263641,1.0,72,False,per_turn
Gemini,4,U5,FIX,-0.03028041576063131,0.8006554312424625,1.0,72,False,per_turn
Gemini,4,U5,RT,0.03409416172205177,0.7761666418099695,0.9950854382179096,72,False,per_turn
Gemini,4,U5,TN,0.09598514665722507,0.42251764612265785,0.710274908571398,72,False,per_turn
Gemini,4,U5,QOC,-0.04925055333791662,0.6811896139683067,0.8963021236425088,72,False,per_turn
Gemini,4,U5,LM,0.216953771541807,0.06716553154901381,0.22388510516337937,72,False,per_turn
Gemini,4,U5,ME,,,1.0,72,False,per_turn
Gemini,4,U5,EMP,0.33792279079389964,0.0036947795419101513,0.026391282442215367,72,True,per_turn
Gemini,5,U1,SEN,0.4630266394208758,4.2124700743771825e-05,0.0010531175185942957,72,True,per_turn
Gemini,5,U1,AUR,0.2659833265733497,0.023927557591100147,0.13293087550611193,72,False,per_turn
Gemini,5,U1,TD,0.08320965924371788,0.4871136784025544,0.8278168539001285,72,False,per_turn
Gemini,5,U1,FIX,0.08483348312235688,0.47862455058597186,0.8278168539001285,72,False,per_turn
Gemini,5,U1,RT,0.06882843930662175,0.5656367510498408,0.885820471352542,72,False,per_turn
Gemini,5,U1,TN,0.04124169309765982,0.7308694648008949,0.9876614389201283,72,False,per_turn
Gemini,5,U1,QOC,0.12529654356076234,0.2943121219729926,0.6398089608108535,72,False,per_turn
Gemini,5,U1,LM,0.3385173211304314,0.003631200436949105,0.030260003641242542,72,True,per_turn
Gemini,5,U1,ME,,,1.0,72,False,per_turn
Gemini,5,U1,EMP,0.34064905601971746,0.003411158822144261,0.030260003641242542,72,True,per_turn
Gemini,5,U2,SEN,0.24288647710173253,0.039803239926383904,0.18092381784719958,72,False,per_turn
Gemini,5,U2,AUR,0.03614706514545663,0.7630724908948832,1.0,72,False,per_turn
Gemini,5,U2,TD,0.15362889743112243,0.19759496367033494,0.5574044718218778,72,False,per_turn
Gemini,5,U2,FIX,0.010477777994841685,0.9303907155525423,1.0,72,False,per_turn
Gemini,5,U2,RT,-0.09125569234811835,0.44583859148419436,0.8256270212670266,72,False,per_turn
Gemini,5,U2,TN,-0.05642643324474757,0.6377907393738302,0.885820471352542,72,False,per_turn
Gemini,5,U2,QOC,-0.15259476509750292,0.200665609855876,0.5574044718218778,72,False,per_turn
Gemini,5,U2,LM,0.32063469150377466,0.006033359087322563,0.043095422052304024,72,True,per_turn
Gemini,5,U2,ME,,,1.0,72,False,per_turn
Gemini,5,U2,EMP,0.19248450770479283,0.10525639483916457,0.4048322878429407,72,False,per_turn
Gemini,5,U3,SEN,0.9281909617845143,9.031478004040822e-32,4.5157390020204106e-30,72,True,per_turn
Gemini,5,U3,AUR,0.36805987684307956,0.0014682395176253105,0.02447065862708851,72,True,per_turn
Gemini,5,U3,TD,0.03319442482899837,0.781925402139761,1.0,72,False,per_turn
Gemini,5,U3,FIX,0.16820348008969885,0.15784401364846454,0.5261467121615485,72,False,per_turn
Gemini,5,U3,RT,0.15574077468426092,0.19142897978915843,0.5574044718218778,72,False,per_turn
Gemini,5,U3,TN,0.13987210570851855,0.2412558108620572,0.5661251904169838,72,False,per_turn
Gemini,5,U3,QOC,-0.02530225501128653,0.8329083467867913,1.0,72,False,per_turn
Gemini,5,U3,LM,0.13883861315765336,0.2447849612367649,0.5661251904169838,72,False,per_turn
Gemini,5,U3,ME,,,1.0,72,False,per_turn
Gemini,5,U3,EMP,0.34422705090932,0.003068416363057986,0.030260003641242542,72,True,per_turn
Gemini,5,U4,SEN,-0.06842714554540208,0.5679102328832504,0.885820471352542,72,False,per_turn
Gemini,5,U4,AUR,-0.10631993774473308,0.3740629454400709,0.7193518181539825,72,False,per_turn
Gemini,5,U4,TD,-0.10678365665943722,0.37197080342321176,0.7193518181539825,72,False,per_turn
Gemini,5,U4,FIX,0.08139569275564797,0.4966901123400771,0.8278168539001285,72,False,per_turn
Gemini,5,U4,RT,0.11012614113955867,0.3571015134160843,0.7193518181539825,72,False,per_turn
Gemini,5,U4,TN,0.060683819776495895,0.6125937528080535,0.885820471352542,72,False,per_turn
Gemini,5,U4,QOC,0.0020943797748739002,0.9860693324456569,1.0,72,False,per_turn
Gemini,5,U4,LM,-0.18131135375077745,0.1274547969031322,0.45519570322547215,72,False,per_turn
Gemini,5,U4,ME,,,1.0,72,False,per_turn
Gemini,5,U4,EMP,-0.14872823369231208,0.21244804406233725,0.5590738001640454,72,False,per_turn
Gemini,5,U5,SEN,0.22996120587386992,0.051984186550403995,0.21660077729335,72,False,per_turn
Gemini,5,U5,AUR,0.29357853637718856,0.0123174552885855,0.07698409555365938,72,False,per_turn
Gemini,5,U5,TD,0.06396433963573281,0.5934774583564635,0.885820471352542,72,False,per_turn
Gemini,5,U5,FIX,-0.0028494191872849195,0.9810480254021918,1.0,72,False,per_turn
Gemini,5,U5,RT,0.05643194758669218,0.6377578286048803,0.885820471352542,72,False,per_turn
Gemini,5,U5,TN,0.01745957229630321,0.8842627360735251,1.0,72,False,per_turn
Gemini,5,U5,QOC,0.030280316314792666,0.8006560724218043,1.0,72,False,per_turn
Gemini,5,U5,LM,0.13759019950897514,0.24909508378347286,0.5661251904169838,72,False,per_turn
Gemini,5,U5,ME,,,1.0,72,False,per_turn
Gemini,5,U5,EMP,0.24835146140961978,0.035419581961637504,0.17709790980818751,72,False,per_turn
Gemini,6,U1,SEN,0.22252090693279897,0.060280485866563614,0.27400220848438006,72,False,per_turn
Gemini,6,U1,AUR,0.32577730778910546,0.005229425343533838,0.046048731324811576,72,True,per_turn
Gemini,6,U1,TD,-0.0770553205193,0.5199966531371985,0.8634437441933696,72,False,per_turn
Gemini,6,U1,FIX,0.3422780174369643,0.0032511023816279004,0.046048731324811576,72,True,per_turn
Gemini,6,U1,RT,0.2657494377720151,0.024056231076758677,0.15035144422974173,72,False,per_turn
Gemini,6,U1,TN,0.1473215707517638,0.21685347550785541,0.5207485270037999,72,False,per_turn
Gemini,6,U1,QOC,-0.055597263928499056,0.6427473179867498,0.9335395873692407,72,False,per_turn
Gemini,6,U1,LM,0.19345659475083496,0.10347690829936038,0.3918224666270438,72,False,per_turn
Gemini,6,U1,ME,,,1.0,72,False,per_turn
Gemini,6,U1,EMP,0.1676861698653311,0.15914484456162098,0.442403252156078,72,False,per_turn
Gemini,6,U2,SEN,0.0013217318610794497,0.9912083003482597,1.0,72,False,per_turn
Gemini,6,U2,AUR,0.03887931482989338,0.7457481717926786,0.9560873997342032,72,False,per_turn
Gemini,6,U2,TD,-0.1101669330558322,0.3569223408531791,0.6863891170253443,72,False,per_turn
Gemini,6,U2,FIX,-0.05464700111805808,0.6484469503362669,0.9335395873692407,72,False,per_turn
Gemini,6,U2,RT,-0.05073045607667658,0.6721485029058534,0.9335395873692407,72,False,per_turn
Gemini,6,U2,TN,-0.1882750344501966,0.1132376938875247,0.3918224666270438,72,False,per_turn
Gemini,6,U2,QOC,-0.23049053561037128,0.05143146928966965,0.25715734644834826,72,False,per_turn
Gemini,6,U2,LM,0.29897668745165973,0.010737034985162859,0.07669310703687757,72,False,per_turn
Gemini,6,U2,ME,,,1.0,72,False,per_turn
Gemini,6,U2,EMP,0.027536459870886088,0.8183957477834488,0.9980435948578644,72,False,per_turn
Gemini,6,U3,SEN,0.6363636363636364,1.882876219384528e-09,9.414381096922641e-08,72,True,per_turn
Gemini,6,U3,AUR,0.2068928072613311,0.0812044967597484,0.33835206983228505,72,False,per_turn
Gemini,6,U3,TD,-0.14153026757900986,0.23566707300378817,0.5207485270037999,72,False,per_turn
Gemini,6,U3,FIX,0.32380476278701537,0.005525847758977389,0.046048731324811576,72,True,per_turn
Gemini,6,U3,RT,0.2305213582693749,0.05139943363018349,0.25715734644834826,72,False,per_turn
Gemini,6,U3,TN,0.17516508989152785,0.14109725856796115,0.4409289330248786,72,False,per_turn
Gemini,6,U3,QOC,0.14157973174366617,0.2355017453475701,0.5207485270037999,72,False,per_turn
Gemini,6,U3,LM,0.1860968420796942,0.11754673998811313,0.3918224666270438,72,False,per_turn
Gemini,6,U3,ME,,,1.0,72,False,per_turn
Gemini,6,U3,EMP,0.3321040003193653,0.0043712752292215445,0.046048731324811576,72,True,per_turn
Gemini,6,U4,SEN,-0.050964719143762556,0.6707215316494678,0.9335395873692407,72,False,per_turn
Gemini,6,U4,AUR,0.08493504876127497,0.4780962201774518,0.8537432503168781,72,False,per_turn
Gemini,6,U4,TD,0.14037705656838215,0.23954432242174795,0.5207485270037999,72,False,per_turn
Gemini,6,U4,FIX,-0.04206155277690554,0.7257285820312183,0.9560873997342032,72,False,per_turn
Gemini,6,U4,RT,0.03524536884251207,0.7688159073709651,0.9610198842137063,72,False,per_turn
Gemini,6,U4,TN,-0.04017257824551137,0.73759106328422,0.9560873997342032,72,False,per_turn
Gemini,6,U4,QOC,-0.11028431027830587,0.3564070876283226,0.6863891170253443,72,False,per_turn
Gemini,6,U4,LM,-0.15649215928719035,0.1892689476250319,0.4980761779606103,72,False,per_turn
Gemini,6,U4,ME,,,1.0,72,False,per_turn
Gemini,6,U4,EMP,0.007011017251785992,0.9533902009398894,1.0,72,False,per_turn
Gemini,6,U5,SEN,0.07425243006655785,0.5353351213998891,0.8634437441933696,72,False,per_turn
Gemini,6,U5,AUR,0.13653356130909527,0.25278343613390564,0.5266321586123034,72,False,per_turn
Gemini,6,U5,TD,-0.058293325862537285,0.6266889885157066,0.9335395873692407,72,False,per_turn
Gemini,6,U5,FIX,-0.0031755460094380758,0.9788793704044454,1.0,72,False,per_turn
Gemini,6,U5,RT,-0.09525166103037552,0.42608794532320526,0.7890517505985282,72,False,per_turn
Gemini,6,U5,TN,-0.1676384773470741,0.15926517077618807,0.442403252156078,72,False,per_turn
Gemini,6,U5,QOC,0.07959481802216631,0.5062936626387586,0.8634437441933696,72,False,per_turn
Gemini,6,U5,LM,0.3346101651158087,0.0040674932793073855,0.046048731324811576,72,True,per_turn
Gemini,6,U5,ME,,,1.0,72,False,per_turn
Gemini,6,U5,EMP,0.006378880967141515,0.9575886264258493,1.0,72,False,per_turn
Gemini,7,U1,SEN,0.42328318821980987,0.0002117435352209133,0.0035290589203485546,72,True,per_turn
Gemini,7,U1,AUR,0.31788417903452343,0.006506533791771978,0.04066583619857486,72,True,per_turn
Gemini,7,U1,TD,-0.06327199523790265,0.5974896023438365,0.8786611799174067,72,False,per_turn
Gemini,7,U1,FIX,0.21530811677071376,0.0693177970921029,0.20273836679072135,72,False,per_turn
Gemini,7,U1,RT,0.251171998101324,0.03331965567366335,0.11899877026308339,72,False,per_turn
Gemini,7,U1,TN,0.0065529758291065394,0.9564322302531834,1.0,72,False,per_turn
Gemini,7,U1,QOC,-0.0710246104967253,0.5532709717053087,0.8382893510686495,72,False,per_turn
Gemini,7,U1,LM,0.3337258629528111,0.004172472357735108,0.03862653557546793,72,True,per_turn
Gemini,7,U1,ME,,,1.0,72,False,per_turn
Gemini,7,U1,EMP,0.16119380589901577,0.17615104117865302,0.40034327540602954,72,False,per_turn
Gemini,7,U2,SEN,0.11584193903206937,0.3325373723645718,0.6158099488232812,72,False,per_turn
Gemini,7,U2,AUR,0.3075420133189385,0.00859061483027542,0.04226277423292973,72,True,per_turn
Gemini,7,U2,TD,-0.02513564202084736,0.8339929048464843,1.0,72,False,per_turn
Gemini,7,U2,FIX,-0.12342385385938323,0.3016446986857299,0.5981319483344387,72,False,per_turn
Gemini,7,U2,RT,-0.03552480785659622,0.767034657442508,1.0,72,False,per_turn
Gemini,7,U2,TN,0.0022786819813918504,0.98484359351417,1.0,72,False,per_turn
Gemini,7,U2,QOC,-0.14847603376497584,0.21323320207720212,0.46355043929826545,72,False,per_turn
Gemini,7,U2,LM,0.3081873805728766,0.008445277163685897,0.04226277423292973,72,True,per_turn
Gemini,7,U2,ME,,,1.0,72,False,per_turn
Gemini,7,U2,EMP,-0.036914654647993816,0.7581932979915413,1.0,72,False,per_turn
Gemini,7,U3,SEN,0.7264891597367923,5.084071975364543e-13,2.5420359876822718e-11,72,True,per_turn
Gemini,7,U3,AUR,0.4773486087332231,2.23782438338671e-05,0.0005594560958466776,72,True,per_turn
Gemini,7,U3,TD,0.007158533600026941,0.9524106274478943,1.0,72,False,per_turn
Gemini,7,U3,FIX,0.35768045166501,0.0020379937721966357,0.025474922152457946,72,True,per_turn
Gemini,7,U3,RT,0.3300491809922247,0.004635184269056151,0.03862653557546793,72,True,per_turn
Gemini,7,U3,TN,0.21259572661443776,0.07298581204465969,0.20273836679072135,72,False,per_turn
Gemini,7,U3,QOC,0.08751737883512653,0.4647686558223235,0.7746144263705391,72,False,per_turn
Gemini,7,U3,LM,0.30453172950067997,0.00929781033124454,0.04226277423292973,72,True,per_turn
Gemini,7,U3,ME,,,1.0,72,False,per_turn
Gemini,7,U3,EMP,0.32105589534313017,0.005963642726932294,0.04066583619857486,72,True,per_turn
Gemini,7,U4,SEN,0.09477059826179812,0.4284388766781957,0.7386877184106823,72,False,per_turn
Gemini,7,U4,AUR,-0.013877516341110367,0.9078908666481135,1.0,72,False,per_turn
Gemini,7,U4,TD,0.12107000099579777,0.3110286131339081,0.5981319483344387,72,False,per_turn
Gemini,7,U4,FIX,0.22484004601012525,0.05758664173706268,0.1799582554283209,72,False,per_turn
Gemini,7,U4,RT,0.16562027807069768,0.16441892768286648,0.39147363734015833,72,False,per_turn
Gemini,7,U4,TN,0.13382992102364116,0.2623897659981046,0.5466453458293846,72,False,per_turn
Gemini,7,U4,QOC,-0.1949622735761561,0.10076692874545683,0.26517612827751796,72,False,per_turn
Gemini,7,U4,LM,-0.037660487289912836,0.7534614101208874,1.0,72,False,per_turn
Gemini,7,U4,ME,,,1.0,72,False,per_turn
Gemini,7,U4,EMP,-0.01465564426672024,0.9027506356285293,1.0,72,False,per_turn
Gemini,7,U5,SEN,0.28587929040679116,0.0149185459489254,0.062160608120522494,72,False,per_turn
Gemini,7,U5,AUR,0.2561807295060733,0.02984739648566106,0.11479767879100408,72,False,per_turn
Gemini,7,U5,TD,-0.02578003291661876,0.8298000096036107,1.0,72,False,per_turn
Gemini,7,U5,FIX,-0.09587986774225195,0.42302904293021226,0.7386877184106823,72,False,per_turn
Gemini,7,U5,RT,-0.07140128360519205,0.551163171597594,0.8382893510686495,72,False,per_turn
Gemini,7,U5,TN,0.042479625894219206,0.7231117094036459,1.0,72,False,per_turn
